x,y,ndvi
17.001,51.23285,0.453
17.003,51.23285,0.499
17.005,51.23285,0.516
17.007,51.23285,0.481
17.009,51.23285,0.511
17.011,51.23285,0.502
17.013,51.23285,0.555
17.015,51.23285,0.525
17.017,51.23285,0.526
17.019,51.23285,0.527
17.021,51.23285,0.541
17.023,51.23285,0.542
17.025,51.23285,0.569
17.027,51.23285,0.555
17.029,51.23285,0.572
17.031,51.23285,0.573
17.033,51.23285,0.541
17.035,51.23285,0.533
17.037,51.23285,0.555
17.039,51.23285,0.53
17.041,51.23285,0.57
17.043,51.23285,0.559
17.045,51.23285,0.53
17.047,51.23285,0.514
17.049,51.23285,0.538
17.051,51.23285,0.538
17.053,51.23285,0.501
17.055,51.23285,0.509
17.057,51.23285,0.487
17.059,51.23285,0.526
17.061,51.23285,0.516
17.063,51.23285,0.54
17.065,51.23285,0.489
17.067,51.23285,0.533
17.069,51.23285,0.508
17.071,51.23285,0.47
17.073,51.23285,0.479
17.075,51.23285,0.481
17.077,51.23285,0.487
17.079,51.23285,0.486
17.081,51.23285,0.517
17.083,51.23285,0.523
17.085,51.23285,0.505
17.087,51.23285,0.49
17.089,51.23285,0.502
17.091,51.23285,0.522
17.093,51.23285,0.505
17.095,51.23285,0.512
17.097,51.23285,0.522
17.099,51.23285,0.54
17.101,51.23285,0.487
17.103,51.23285,0.52
17.105,51.23285,0.55
17.107,51.23285,0.477
17.109,51.23285,0.52
17.111,51.23285,0.513
17.113,51.23285,0.524
17.115,51.23285,0.45
17.117,51.23285,0.536
17.119,51.23285,0.468
17.121,51.23285,0.491
17.123,51.23285,0.519
17.125,51.23285,0.479
17.127,51.23285,0.43
17.129,51.23285,0.433
17.131,51.23285,0.455
17.133,51.23285,0.425
17.135,51.23285,0.431
17.137,51.23285,0.442
17.139,51.23285,0.417
17.141,51.23285,0.412
17.143,51.23285,0.424
17.145,51.23285,0.479
17.147,51.23285,0.473
17.149,51.23285,0.494
17.151,51.23285,0.519
17.153,51.23285,0.57
17.155,51.23285,0.565
17.157,51.23285,0.616
17.159,51.23285,0.653
17.161,51.23285,0.64
17.163,51.23285,0.617
17.165,51.23285,0.635
17.167,51.23285,0.652
17.169,51.23285,0.638
17.171,51.23285,0.66
17.173,51.23285,0.686
17.175,51.23285,0.619
17.177,51.23285,0.664
17.179,51.23285,0.621
17.181,51.23285,0.611
17.183,51.23285,0.663
17.185,51.23285,0.569
17.187,51.23285,0.596
17.189,51.23285,0.574
17.191,51.23285,0.557
17.193,51.23285,0.533
17.195,51.23285,0.595
17.197,51.23285,0.569
17.199,51.23285,0.555
17.201,51.23285,0.562
17.203,51.23285,0.563
17.205,51.23285,0.494
17.207,51.23285,0.521
17.209,51.23285,0.542
17.211,51.23285,0.52
17.213,51.23285,0.525
17.215,51.23285,0.534
17.217,51.23285,0.513
17.219,51.23285,0.519
17.221,51.23285,0.509
17.223,51.23285,0.513
17.225,51.23285,0.539
17.227,51.23285,0.513
17.229,51.23285,0.53
17.231,51.23285,0.563
17.233,51.23285,0.571
17.235,51.23285,0.576
17.237,51.23285,0.553
17.239,51.23285,0.558
17.241,51.23285,0.584
17.243,51.23285,0.051
17.245,51.23285,0.025
17.247,51.23285,0.083
17.249,51.23285,-0.042
16.851,51.23155,0.542
16.853,51.23155,0.585
16.855,51.23155,0.59
16.857,51.23155,0.58
16.859,51.23155,0.563
16.861,51.23155,0.557
16.863,51.23155,0.557
16.865,51.23155,0.546
16.867,51.23155,0.491
16.869,51.23155,0.558
16.871,51.23155,0.496
16.873,51.23155,0.487
16.875,51.23155,0.497
16.877,51.23155,0.489
16.879,51.23155,0.519
16.881,51.23155,0.486
16.883,51.23155,0.518
16.885,51.23155,0.46
16.887,51.23155,0.532
16.889,51.23155,0.484
16.891,51.23155,0.516
16.893,51.23155,0.507
16.895,51.23155,0.45
16.897,51.23155,0.528
16.899,51.23155,0.502
16.901,51.23155,0.54
16.903,51.23155,0.526
16.905,51.23155,0.536
16.907,51.23155,0.55
16.909,51.23155,0.567
16.911,51.23155,0.563
16.913,51.23155,0.556
16.915,51.23155,0.567
16.917,51.23155,0.588
16.919,51.23155,0.539
16.921,51.23155,0.549
16.923,51.23155,0.536
16.925,51.23155,0.574
16.927,51.23155,0.552
16.929,51.23155,0.559
16.931,51.23155,0.536
16.933,51.23155,0.539
16.935,51.23155,0.506
16.937,51.23155,0.527
16.939,51.23155,0.503
16.941,51.23155,0.471
16.943,51.23155,0.457
16.945,51.23155,0.469
16.947,51.23155,0.427
16.949,51.23155,0.472
16.951,51.23155,0.458
16.953,51.23155,0.394
16.955,51.23155,0.413
16.957,51.23155,0.452
16.959,51.23155,0.423
16.961,51.23155,0.47
16.963,51.23155,0.412
16.965,51.23155,0.456
16.967,51.23155,0.446
16.969,51.23155,0.473
16.971,51.23155,0.423
16.973,51.23155,0.497
16.975,51.23155,0.54
16.977,51.23155,0.494
16.979,51.23155,0.508
16.981,51.23155,0.548
16.983,51.23155,0.536
16.985,51.23155,0.529
16.987,51.23155,0.495
16.989,51.23155,0.508
16.991,51.23155,0.507
16.993,51.23155,0.466
16.995,51.23155,0.512
16.997,51.23155,0.484
16.999,51.23155,0.475
17.001,51.23155,0.47
17.003,51.23155,0.499
17.005,51.23155,0.494
17.007,51.23155,0.525
17.009,51.23155,0.539
17.011,51.23155,0.512
17.013,51.23155,0.528
17.015,51.23155,0.524
17.017,51.23155,0.511
17.019,51.23155,0.565
17.021,51.23155,0.578
17.023,51.23155,0.56
17.025,51.23155,0.593
17.027,51.23155,0.581
17.029,51.23155,0.589
17.031,51.23155,0.556
17.033,51.23155,0.577
17.035,51.23155,0.587
17.037,51.23155,0.584
17.039,51.23155,0.584
17.041,51.23155,0.581
17.043,51.23155,0.551
17.045,51.23155,0.551
17.047,51.23155,0.569
17.049,51.23155,0.552
17.051,51.23155,0.541
17.053,51.23155,0.539
17.055,51.23155,0.509
17.057,51.23155,0.529
17.059,51.23155,0.532
17.061,51.23155,0.49
17.063,51.23155,0.521
17.065,51.23155,0.51
17.067,51.23155,0.501
17.069,51.23155,0.472
17.071,51.23155,0.493
17.073,51.23155,0.484
17.075,51.23155,0.478
17.077,51.23155,0.499
17.079,51.23155,0.5
17.081,51.23155,0.492
17.083,51.23155,0.492
17.085,51.23155,0.486
17.087,51.23155,0.509
17.089,51.23155,0.507
17.091,51.23155,0.527
17.093,51.23155,0.56
17.095,51.23155,0.504
17.097,51.23155,0.524
17.099,51.23155,0.519
17.101,51.23155,0.533
17.103,51.23155,0.511
17.105,51.23155,0.531
17.107,51.23155,0.504
17.109,51.23155,0.523
17.111,51.23155,0.552
17.113,51.23155,0.527
17.115,51.23155,0.51
17.117,51.23155,0.488
17.119,51.23155,0.492
17.121,51.23155,0.49
17.123,51.23155,0.502
17.125,51.23155,0.49
17.127,51.23155,0.444
17.129,51.23155,0.431
17.131,51.23155,0.46
17.133,51.23155,0.435
17.135,51.23155,0.447
17.137,51.23155,0.416
17.139,51.23155,0.41
17.141,51.23155,0.434
17.143,51.23155,0.492
17.145,51.23155,0.455
17.147,51.23155,0.458
17.149,51.23155,0.468
17.151,51.23155,0.511
17.153,51.23155,0.557
17.155,51.23155,0.6
17.157,51.23155,0.588
17.159,51.23155,0.617
17.161,51.23155,0.606
17.163,51.23155,0.654
17.165,51.23155,0.634
17.167,51.23155,0.671
17.169,51.23155,0.645
17.171,51.23155,0.65
17.173,51.23155,0.647
17.175,51.23155,0.632
17.177,51.23155,0.625
17.179,51.23155,0.583
17.181,51.23155,0.625
17.183,51.23155,0.587
17.185,51.23155,0.601
17.187,51.23155,0.557
17.189,51.23155,0.588
17.191,51.23155,0.582
17.193,51.23155,0.597
17.195,51.23155,0.558
17.197,51.23155,0.546
17.199,51.23155,0.496
17.201,51.23155,0.547
17.203,51.23155,0.515
17.205,51.23155,0.595
17.207,51.23155,0.53
17.209,51.23155,0.51
17.211,51.23155,0.537
17.213,51.23155,0.509
17.215,51.23155,0.533
17.217,51.23155,0.503
17.219,51.23155,0.524
17.221,51.23155,0.522
17.223,51.23155,0.554
17.225,51.23155,0.498
17.227,51.23155,0.54
17.229,51.23155,0.569
17.231,51.23155,0.556
17.233,51.23155,0.561
17.235,51.23155,0.538
17.237,51.23155,0.561
17.239,51.23155,0.598
17.241,51.23155,0.025
17.243,51.23155,0.043
17.245,51.23155,0.002
17.247,51.23155,0.057
17.249,51.23155,0.066
16.851,51.23025,0.556
16.853,51.23025,0.559
16.855,51.23025,0.544
16.857,51.23025,0.536
16.859,51.23025,0.525
16.861,51.23025,0.544
16.863,51.23025,0.541
16.865,51.23025,0.521
16.867,51.23025,0.534
16.869,51.23025,0.485
16.871,51.23025,0.492
16.873,51.23025,0.51
16.875,51.23025,0.509
16.877,51.23025,0.518
16.879,51.23025,0.503
16.881,51.23025,0.499
16.883,51.23025,0.484
16.885,51.23025,0.443
16.887,51.23025,0.451
16.889,51.23025,0.452
16.891,51.23025,0.507
16.893,51.23025,0.533
16.895,51.23025,0.475
16.897,51.23025,0.495
16.899,51.23025,0.511
16.901,51.23025,0.519
16.903,51.23025,0.531
16.905,51.23025,0.544
16.907,51.23025,0.549
16.909,51.23025,0.528
16.911,51.23025,0.547
16.913,51.23025,0.564
16.915,51.23025,0.585
16.917,51.23025,0.572
16.919,51.23025,0.571
16.921,51.23025,0.61
16.923,51.23025,0.586
16.925,51.23025,0.561
16.927,51.23025,0.53
16.929,51.23025,0.55
16.931,51.23025,0.598
16.933,51.23025,0.532
16.935,51.23025,0.5
16.937,51.23025,0.525
16.939,51.23025,0.508
16.941,51.23025,0.497
16.943,51.23025,0.489
16.945,51.23025,0.47
16.947,51.23025,0.473
16.949,51.23025,0.434
16.951,51.23025,0.448
16.953,51.23025,0.473
16.955,51.23025,0.459
16.957,51.23025,0.454
16.959,51.23025,0.471
16.961,51.23025,0.434
16.963,51.23025,0.473
16.965,51.23025,0.453
16.967,51.23025,0.448
16.969,51.23025,0.527
16.971,51.23025,0.488
16.973,51.23025,0.527
16.975,51.23025,0.5
16.977,51.23025,0.515
16.979,51.23025,0.546
16.981,51.23025,0.523
16.983,51.23025,0.533
16.985,51.23025,0.525
16.987,51.23025,0.53
16.989,51.23025,0.504
16.991,51.23025,0.529
16.993,51.23025,0.506
16.995,51.23025,0.518
16.997,51.23025,0.499
16.999,51.23025,0.497
17.001,51.23025,0.52
17.003,51.23025,0.483
17.005,51.23025,0.503
17.007,51.23025,0.527
17.009,51.23025,0.518
17.011,51.23025,0.534
17.013,51.23025,0.52
17.015,51.23025,0.524
17.017,51.23025,0.561
17.019,51.23025,0.516
17.021,51.23025,0.568
17.023,51.23025,0.582
17.025,51.23025,0.581
17.027,51.23025,0.551
17.029,51.23025,0.591
17.031,51.23025,0.58
17.033,51.23025,0.584
17.035,51.23025,0.575
17.037,51.23025,0.59
17.039,51.23025,0.556
17.041,51.23025,0.566
17.043,51.23025,0.557
17.045,51.23025,0.548
17.047,51.23025,0.521
17.049,51.23025,0.526
17.051,51.23025,0.525
17.053,51.23025,0.598
17.055,51.23025,0.545
17.057,51.23025,0.51
17.059,51.23025,0.493
17.061,51.23025,0.5
17.063,51.23025,0.547
17.065,51.23025,0.511
17.067,51.23025,0.49
17.069,51.23025,0.522
17.071,51.23025,0.498
17.073,51.23025,0.488
17.075,51.23025,0.494
17.077,51.23025,0.508
17.079,51.23025,0.491
17.081,51.23025,0.564
17.083,51.23025,0.478
17.085,51.23025,0.51
17.087,51.23025,0.524
17.089,51.23025,0.502
17.091,51.23025,0.554
17.093,51.23025,0.512
17.095,51.23025,0.514
17.097,51.23025,0.529
17.099,51.23025,0.54
17.101,51.23025,0.515
17.103,51.23025,0.549
17.105,51.23025,0.553
17.107,51.23025,0.525
17.109,51.23025,0.551
17.111,51.23025,0.52
17.113,51.23025,0.524
17.115,51.23025,0.528
17.117,51.23025,0.503
17.119,51.23025,0.565
17.121,51.23025,0.516
17.123,51.23025,0.496
17.125,51.23025,0.473
17.127,51.23025,0.466
17.129,51.23025,0.433
17.131,51.23025,0.421
17.133,51.23025,0.453
17.135,51.23025,0.45
17.137,51.23025,0.481
17.139,51.23025,0.414
17.141,51.23025,0.456
17.143,51.23025,0.447
17.145,51.23025,0.485
17.147,51.23025,0.498
17.149,51.23025,0.533
17.151,51.23025,0.557
17.153,51.23025,0.575
17.155,51.23025,0.57
17.157,51.23025,0.628
17.159,51.23025,0.634
17.161,51.23025,0.627
17.163,51.23025,0.666
17.165,51.23025,0.67
17.167,51.23025,0.676
17.169,51.23025,0.677
17.171,51.23025,0.631
17.173,51.23025,0.657
17.175,51.23025,0.692
17.177,51.23025,0.617
17.179,51.23025,0.609
17.181,51.23025,0.609
17.183,51.23025,0.596
17.185,51.23025,0.589
17.187,51.23025,0.605
17.189,51.23025,0.589
17.191,51.23025,0.566
17.193,51.23025,0.569
17.195,51.23025,0.605
17.197,51.23025,0.537
17.199,51.23025,0.528
17.201,51.23025,0.561
17.203,51.23025,0.549
17.205,51.23025,0.531
17.207,51.23025,0.543
17.209,51.23025,0.542
17.211,51.23025,0.481
17.213,51.23025,0.542
17.215,51.23025,0.508
17.217,51.23025,0.5
17.219,51.23025,0.518
17.221,51.23025,0.527
17.223,51.23025,0.525
17.225,51.23025,0.533
17.227,51.23025,0.525
17.229,51.23025,0.529
17.231,51.23025,0.527
17.233,51.23025,0.537
17.235,51.23025,0.567
17.237,51.23025,0.571
17.239,51.23025,0.018
17.241,51.23025,0.033
17.243,51.23025,-0.041
17.245,51.23025,0.001
17.247,51.23025,0.014
17.249,51.23025,0.085
16.851,51.22895,0.596
16.853,51.22895,0.566
16.855,51.22895,0.556
16.857,51.22895,0.544
16.859,51.22895,0.53
16.861,51.22895,0.534
16.863,51.22895,0.57
16.865,51.22895,0.555
16.867,51.22895,0.517
16.869,51.22895,0.495
16.871,51.22895,0.494
16.873,51.22895,0.494
16.875,51.22895,0.493
16.877,51.22895,0.5
16.879,51.22895,0.51
16.881,51.22895,0.49
16.883,51.22895,0.494
16.885,51.22895,0.486
16.887,51.22895,0.446
16.889,51.22895,0.439
16.891,51.22895,0.476
16.893,51.22895,0.485
16.895,51.22895,0.478
16.897,51.22895,0.511
16.899,51.22895,0.528
16.901,51.22895,0.559
16.903,51.22895,0.507
16.905,51.22895,0.534
16.907,51.22895,0.54
16.909,51.22895,0.528
16.911,51.22895,0.57
16.913,51.22895,0.532
16.915,51.22895,0.559
16.917,51.22895,0.572
16.919,51.22895,0.573
16.921,51.22895,0.572
16.923,51.22895,0.614
16.925,51.22895,0.564
16.927,51.22895,0.559
16.929,51.22895,0.555
16.931,51.22895,0.582
16.933,51.22895,0.575
16.935,51.22895,0.552
16.937,51.22895,0.506
16.939,51.22895,0.518
16.941,51.22895,0.492
16.943,51.22895,0.481
16.945,51.22895,0.472
16.947,51.22895,0.488
16.949,51.22895,0.516
16.951,51.22895,0.516
16.953,51.22895,0.503
16.955,51.22895,0.475
16.957,51.22895,0.508
16.959,51.22895,0.487
16.961,51.22895,0.492
16.963,51.22895,0.489
16.965,51.22895,0.521
16.967,51.22895,0.478
16.969,51.22895,0.464
16.971,51.22895,0.532
16.973,51.22895,0.504
16.975,51.22895,0.576
16.977,51.22895,0.532
16.979,51.22895,0.564
16.981,51.22895,0.589
16.983,51.22895,0.553
16.985,51.22895,0.523
16.987,51.22895,0.554
16.989,51.22895,0.544
16.991,51.22895,0.494
16.993,51.22895,0.508
16.995,51.22895,0.549
16.997,51.22895,0.541
16.999,51.22895,0.504
17.001,51.22895,0.51
17.003,51.22895,0.499
17.005,51.22895,0.566
17.007,51.22895,0.517
17.009,51.22895,0.507
17.011,51.22895,0.524
17.013,51.22895,0.552
17.015,51.22895,0.51
17.017,51.22895,0.528
17.019,51.22895,0.561
17.021,51.22895,0.591
17.023,51.22895,0.554
17.025,51.22895,0.561
17.027,51.22895,0.584
17.029,51.22895,0.601
17.031,51.22895,0.647
17.033,51.22895,0.629
17.035,51.22895,0.59
17.037,51.22895,0.609
17.039,51.22895,0.571
17.041,51.22895,0.56
17.043,51.22895,0.57
17.045,51.22895,0.582
17.047,51.22895,0.581
17.049,51.22895,0.573
17.051,51.22895,0.547
17.053,51.22895,0.494
17.055,51.22895,0.517
17.057,51.22895,0.515
17.059,51.22895,0.527
17.061,51.22895,0.545
17.063,51.22895,0.523
17.065,51.22895,0.509
17.067,51.22895,0.507
17.069,51.22895,0.517
17.071,51.22895,0.512
17.073,51.22895,0.482
17.075,51.22895,0.503
17.077,51.22895,0.519
17.079,51.22895,0.534
17.081,51.22895,0.49
17.083,51.22895,0.502
17.085,51.22895,0.519
17.087,51.22895,0.496
17.089,51.22895,0.519
17.091,51.22895,0.499
17.093,51.22895,0.517
17.095,51.22895,0.543
17.097,51.22895,0.561
17.099,51.22895,0.532
17.101,51.22895,0.536
17.103,51.22895,0.509
17.105,51.22895,0.545
17.107,51.22895,0.52
17.109,51.22895,0.508
17.111,51.22895,0.501
17.113,51.22895,0.518
17.115,51.22895,0.493
17.117,51.22895,0.527
17.119,51.22895,0.539
17.121,51.22895,0.484
17.123,51.22895,0.485
17.125,51.22895,0.491
17.127,51.22895,0.447
17.129,51.22895,0.455
17.131,51.22895,0.495
17.133,51.22895,0.473
17.135,51.22895,0.461
17.137,51.22895,0.446
17.139,51.22895,0.483
17.141,51.22895,0.494
17.143,51.22895,0.492
17.145,51.22895,0.478
17.147,51.22895,0.482
17.149,51.22895,0.575
17.151,51.22895,0.524
17.153,51.22895,0.588
17.155,51.22895,0.608
17.157,51.22895,0.603
17.159,51.22895,0.643
17.161,51.22895,0.658
17.163,51.22895,0.683
17.165,51.22895,0.666
17.167,51.22895,0.613
17.169,51.22895,0.638
17.171,51.22895,0.652
17.173,51.22895,0.638
17.175,51.22895,0.634
17.177,51.22895,0.607
17.179,51.22895,0.602
17.181,51.22895,0.544
17.183,51.22895,0.619
17.185,51.22895,0.565
17.187,51.22895,0.58
17.189,51.22895,0.609
17.191,51.22895,0.566
17.193,51.22895,0.559
17.195,51.22895,0.592
17.197,51.22895,0.561
17.199,51.22895,0.529
17.201,51.22895,0.521
17.203,51.22895,0.517
17.205,51.22895,0.499
17.207,51.22895,0.503
17.209,51.22895,0.517
17.211,51.22895,0.526
17.213,51.22895,0.503
17.215,51.22895,0.555
17.217,51.22895,0.521
17.219,51.22895,0.553
17.221,51.22895,0.507
17.223,51.22895,0.54
17.225,51.22895,0.573
17.227,51.22895,0.516
17.229,51.22895,0.529
17.231,51.22895,0.553
17.233,51.22895,0.592
17.235,51.22895,0.511
17.237,51.22895,0.045
17.239,51.22895,0.08
17.241,51.22895,0.087
17.243,51.22895,0.057
17.245,51.22895,0.053
17.247,51.22895,-0.032
17.249,51.22895,0.046
16.851,51.22765,0.523
16.853,51.22765,0.563
16.855,51.22765,0.585
16.857,51.22765,0.542
16.859,51.22765,0.531
16.861,51.22765,0.547
16.863,51.22765,0.57
16.865,51.22765,0.524
16.867,51.22765,0.544
16.869,51.22765,0.545
16.871,51.22765,0.543
16.873,51.22765,0.51
16.875,51.22765,0.51
16.877,51.22765,0.487
16.879,51.22765,0.449
16.881,51.22765,0.488
16.883,51.22765,0.467
16.885,51.22765,0.43
16.887,51.22765,0.462
16.889,51.22765,0.478
16.891,51.22765,0.461
16.893,51.22765,0.51
16.895,51.22765,0.473
16.897,51.22765,0.471
16.899,51.22765,0.489
16.901,51.22765,0.505
16.903,51.22765,0.526
16.905,51.22765,0.538
16.907,51.22765,0.545
16.909,51.22765,0.556
16.911,51.22765,0.565
16.913,51.22765,0.576
16.915,51.22765,0.584
16.917,51.22765,0.573
16.919,51.22765,0.558
16.921,51.22765,0.587
16.923,51.22765,0.545
16.925,51.22765,0.574
16.927,51.22765,0.604
16.929,51.22765,0.595
16.931,51.22765,0.571
16.933,51.22765,0.561
16.935,51.22765,0.512
16.937,51.22765,0.546
16.939,51.22765,0.518
16.941,51.22765,0.496
16.943,51.22765,0.564
16.945,51.22765,0.529
16.947,51.22765,0.538
16.949,51.22765,0.492
16.951,51.22765,0.511
16.953,51.22765,0.538
16.955,51.22765,0.519
16.957,51.22765,0.509
16.959,51.22765,0.523
16.961,51.22765,0.5
16.963,51.22765,0.538
16.965,51.22765,0.537
16.967,51.22765,0.553
16.969,51.22765,0.571
16.971,51.22765,0.581
16.973,51.22765,0.522
16.975,51.22765,0.533
16.977,51.22765,0.539
16.979,51.22765,0.548
16.981,51.22765,0.591
16.983,51.22765,0.563
16.985,51.22765,0.561
16.987,51.22765,0.556
16.989,51.22765,0.553
16.991,51.22765,0.534
16.993,51.22765,0.545
16.995,51.22765,0.52
16.997,51.22765,0.57
16.999,51.22765,0.511
17.001,51.22765,0.527
17.003,51.22765,0.526
17.005,51.22765,0.542
17.007,51.22765,0.563
17.009,51.22765,0.547
17.011,51.22765,0.544
17.013,51.22765,0.564
17.015,51.22765,0.561
17.017,51.22765,0.584
17.019,51.22765,0.519
17.021,51.22765,0.553
17.023,51.22765,0.549
17.025,51.22765,0.532
17.027,51.22765,0.579
17.029,51.22765,0.634
17.031,51.22765,0.596
17.033,51.22765,0.602
17.035,51.22765,0.578
17.037,51.22765,0.604
17.039,51.22765,0.56
17.041,51.22765,0.627
17.043,51.22765,0.607
17.045,51.22765,0.578
17.047,51.22765,0.549
17.049,51.22765,0.535
17.051,51.22765,0.507
17.053,51.22765,0.568
17.055,51.22765,0.555
17.057,51.22765,0.544
17.059,51.22765,0.517
17.061,51.22765,0.485
17.063,51.22765,0.549
17.065,51.22765,0.479
17.067,51.22765,0.468
17.069,51.22765,0.527
17.071,51.22765,0.521
17.073,51.22765,0.517
17.075,51.22765,0.526
17.077,51.22765,0.507
17.079,51.22765,0.526
17.081,51.22765,0.514
17.083,51.22765,0.55
17.085,51.22765,0.519
17.087,51.22765,0.497
17.089,51.22765,0.487
17.091,51.22765,0.507
17.093,51.22765,0.512
17.095,51.22765,0.507
17.097,51.22765,0.535
17.099,51.22765,0.591
17.101,51.22765,0.548
17.103,51.22765,0.533
17.105,51.22765,0.549
17.107,51.22765,0.558
17.109,51.22765,0.555
17.111,51.22765,0.567
17.113,51.22765,0.533
17.115,51.22765,0.529
17.117,51.22765,0.528
17.119,51.22765,0.518
17.121,51.22765,0.492
17.123,51.22765,0.53
17.125,51.22765,0.541
17.127,51.22765,0.482
17.129,51.22765,0.509
17.131,51.22765,0.472
17.133,51.22765,0.458
17.135,51.22765,0.509
17.137,51.22765,0.49
17.139,51.22765,0.449
17.141,51.22765,0.518
17.143,51.22765,0.475
17.145,51.22765,0.519
17.147,51.22765,0.545
17.149,51.22765,0.559
17.151,51.22765,0.585
17.153,51.22765,0.578
17.155,51.22765,0.605
17.157,51.22765,0.606
17.159,51.22765,0.649
17.161,51.22765,0.648
17.163,51.22765,0.65
17.165,51.22765,0.64
17.167,51.22765,0.675
17.169,51.22765,0.648
17.171,51.22765,0.622
17.173,51.22765,0.637
17.175,51.22765,0.652
17.177,51.22765,0.639
17.179,51.22765,0.646
17.181,51.22765,0.599
17.183,51.22765,0.626
17.185,51.22765,0.594
17.187,51.22765,0.549
17.189,51.22765,0.565
17.191,51.22765,0.54
17.193,51.22765,0.588
17.195,51.22765,0.552
17.197,51.22765,0.55
17.199,51.22765,0.541
17.201,51.22765,0.53
17.203,51.22765,0.538
17.205,51.22765,0.485
17.207,51.22765,0.497
17.209,51.22765,0.525
17.211,51.22765,0.502
17.213,51.22765,0.514
17.215,51.22765,0.516
17.217,51.22765,0.539
17.219,51.22765,0.531
17.221,51.22765,0.538
17.223,51.22765,0.538
17.225,51.22765,0.538
17.227,51.22765,0.548
17.229,51.22765,0.56
17.231,51.22765,0.516
17.233,51.22765,0.539
17.235,51.22765,-0.024
17.237,51.22765,0.053
17.239,51.22765,-0.002
17.241,51.22765,0.013
17.243,51.22765,-0.016
17.245,51.22765,0.056
17.247,51.22765,0.052
17.249,51.22765,0.018
16.851,51.22635,0.546
16.853,51.22635,0.554
16.855,51.22635,0.564
16.857,51.22635,0.55
16.859,51.22635,0.563
16.861,51.22635,0.503
16.863,51.22635,0.531
16.865,51.22635,0.507
16.867,51.22635,0.517
16.869,51.22635,0.523
16.871,51.22635,0.514
16.873,51.22635,0.508
16.875,51.22635,0.505
16.877,51.22635,0.503
16.879,51.22635,0.485
16.881,51.22635,0.485
16.883,51.22635,0.492
16.885,51.22635,0.471
16.887,51.22635,0.435
16.889,51.22635,0.464
16.891,51.22635,0.478
16.893,51.22635,0.478
16.895,51.22635,0.463
16.897,51.22635,0.532
16.899,51.22635,0.536
16.901,51.22635,0.475
16.903,51.22635,0.479
16.905,51.22635,0.519
16.907,51.22635,0.551
16.909,51.22635,0.541
16.911,51.22635,0.519
16.913,51.22635,0.562
16.915,51.22635,0.59
16.917,51.22635,0.592
16.919,51.22635,0.61
16.921,51.22635,0.597
16.923,51.22635,0.597
16.925,51.22635,0.625
16.927,51.22635,0.594
16.929,51.22635,0.564
16.931,51.22635,0.57
16.933,51.22635,0.601
16.935,51.22635,0.591
16.937,51.22635,0.574
16.939,51.22635,0.54
16.941,51.22635,0.526
16.943,51.22635,0.528
16.945,51.22635,0.536
16.947,51.22635,0.511
16.949,51.22635,0.552
16.951,51.22635,0.516
16.953,51.22635,0.527
16.955,51.22635,0.506
16.957,51.22635,0.548
16.959,51.22635,0.549
